2024-05-10 12:08, success, 0.483648
2024-05-11 00:22, success, 0.385484
2024-05-11 05:23, success, 0.377738
2024-05-11 12:04, success, 0.405553
2024-05-12 00:13, success, 0.352152
2024-05-12 12:04, success, 0.500709
2024-05-13 00:12, success, 0.449638
2024-05-13 12:04, success, 0.590190
2024-05-14 00:12, success, 0.445800
2024-05-14 12:05, success, 0.685497
2024-05-15 00:12, success, 0.318392
2024-05-15 12:05, success, 0.368845
2024-05-16 00:12, success, 0.461136
2024-05-16 12:04, success, 0.291775
2024-05-17 00:12, success, 0.416782
2024-05-17 12:04, success, 0.552101
2024-05-18 00:12, success, 0.408288
2024-05-18 12:05, success, 0.589457
