2024-05-10 12:08, success, 0.180481
2024-05-11 00:22, success, 0.251146
2024-05-11 05:23, success, 0.345722
2024-05-11 12:04, success, 0.362411
2024-05-12 00:13, success, 0.280436
2024-05-12 12:04, success, 0.159378
2024-05-13 00:12, success, 0.176484
2024-05-13 12:04, success, 0.072850
2024-05-14 00:12, success, 0.277639
2024-05-14 12:05, success, 0.164027
2024-05-15 00:12, success, 0.180480
2024-05-15 12:05, success, 0.097257
2024-05-16 00:12, success, 0.140413
2024-05-16 12:04, success, 0.134591
2024-05-17 00:12, success, 0.086171
2024-05-17 12:04, success, 0.156308
2024-05-18 00:12, success, 0.296123
2024-05-18 12:05, success, 0.345034
2024-05-19 00:13, success, 0.275860
2024-05-19 12:04, success, 0.127939
2024-05-20 00:12, success, 0.164221
2024-05-20 12:05, success, 0.283865
2024-05-21 00:12, success, 0.198772
2024-05-21 12:04, success, 0.088640
2024-05-22 00:12, success, 0.253662
2024-05-22 12:05, success, 0.148155
2024-05-23 00:12, success, 0.225483
2024-05-23 12:05, success, 0.124556
2024-05-24 00:13, success, 0.136852
2024-05-24 12:04, success, 0.145069
2024-05-25 00:11, success, 0.190339
2024-05-25 12:04, success, 0.075704
2024-05-26 00:13, success, 0.111123
2024-05-26 12:04, success, 0.131074
2024-05-27 00:12, success, 0.168372
2024-05-27 12:04, success, 0.111451
2024-05-28 00:12, success, 0.154445
2024-05-28 12:05, success, 0.323810
2024-05-29 00:13, success, 0.194651
2024-05-29 12:05, success, 0.141483
2024-05-30 00:13, success, 0.184358
2024-05-30 12:04, success, 0.098502
2024-05-31 00:12, success, 0.135067
2024-05-31 12:05, success, 0.205805
2024-06-01 00:13, success, 0.149194
2024-06-01 12:04, success, 0.241691
2024-06-02 00:13, success, 0.329234
2024-06-02 12:04, success, 0.072021
2024-06-03 00:13, success, 0.297411
2024-06-03 12:05, success, 0.193963
2024-06-04 00:12, success, 0.238664
2024-06-04 12:05, success, 0.078941
2024-06-05 00:12, success, 0.079095
2024-06-05 12:05, success, 0.134895
2024-06-06 00:12, success, 0.192225
2024-06-06 12:05, success, 0.136426
2024-06-07 00:12, success, 0.138233
2024-06-07 12:06, success, 0.187666
2024-06-08 00:13, success, 0.134119
2024-06-08 12:04, success, 0.291826
2024-06-09 00:14, success, 0.088859
2024-06-09 12:04, success, 0.105596
2024-06-10 00:13, success, 0.136265
2024-06-10 12:05, success, 0.194590
2024-06-11 00:12, success, 0.147922
2024-06-11 12:05, success, 0.099538
2024-06-12 00:12, success, 0.200431
